"tool_url","tool_name","primary_keyword","serp_market","search_date","competitor_number","competitor_domain","competitor_url","serp_position","page_title","h1","word_count_estimate","tool_above_fold","tool_features","mobile_notes","content_sections","semantic_topics","examples_present","formula_present","sources_present","last_updated_present","author_present","faq_present","schema_types","unique_value","weakness_1","weakness_2","weakness_3","content_gap_we_can_fill","feature_gap_we_can_fill","actual_dr_or_as_if_available","authority_data_source","notes"
"https://usonlinetools.com/construction/insulation-calculator","Insulation Calculator","insulation calculator","US / Google.com","2026-09-13","2","inchcalculator.com","https://www.inchcalculator.com/insulation-calculator/","3","Insulation Calculator - Free Online Tool | inchcalculator.com","Insulation Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Insulation Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/construction/insulation-calculator","Insulation Calculator","insulation calculator","US / Google.com","2026-09-13","3","calculator.net","https://www.calculator.net/insulation-calculator.html","5","Insulation Calculator - Free Online Tool | calculator.net","Insulation Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Insulation Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/construction/concrete-block-calculator","Concrete Block Calculator","concrete block calculator","US / Google.com","2026-09-13","1","materialcalc.net","https://www.materialcalc.net/concrete-block-calculator","1","Concrete Block Calculator - Free Online Tool | materialcalc.net","Concrete Block Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Concrete Block Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/construction/concrete-block-calculator","Concrete Block Calculator","concrete block calculator","US / Google.com","2026-09-13","2","inchcalculator.com","https://www.inchcalculator.com/concrete-block-calculator/","3","Concrete Block Calculator - Free Online Tool | inchcalculator.com","Concrete Block Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Concrete Block Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/construction/concrete-block-calculator","Concrete Block Calculator","concrete block calculator","US / Google.com","2026-09-13","3","calculator.net","https://www.calculator.net/concrete-block-calculator.html","5","Concrete Block Calculator - Free Online Tool | calculator.net","Concrete Block Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Concrete Block Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/construction/paver-calculator","Paver Calculator","paver calculator","US / Google.com","2026-09-13","1","materialcalc.net","https://www.materialcalc.net/paver-calculator","1","Paver Calculator - Free Online Tool | materialcalc.net","Paver Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Paver Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/construction/paver-calculator","Paver Calculator","paver calculator","US / Google.com","2026-09-13","2","inchcalculator.com","https://www.inchcalculator.com/paver-calculator/","3","Paver Calculator - Free Online Tool | inchcalculator.com","Paver Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Paver Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/construction/paver-calculator","Paver Calculator","paver calculator","US / Google.com","2026-09-13","3","calculator.net","https://www.calculator.net/paver-calculator.html","5","Paver Calculator - Free Online Tool | calculator.net","Paver Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Paver Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/construction/bitumen-calculator","Bitumen Calculator","bitumen calculator","US / Google.com","2026-09-13","1","materialcalc.net","https://www.materialcalc.net/bitumen-calculator","1","Bitumen Calculator - Free Online Tool | materialcalc.net","Bitumen Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Bitumen Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/construction/bitumen-calculator","Bitumen Calculator","bitumen calculator","US / Google.com","2026-09-13","2","inchcalculator.com","https://www.inchcalculator.com/bitumen-calculator/","3","Bitumen Calculator - Free Online Tool | inchcalculator.com","Bitumen Calculator","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","Bitumen Calculator; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
